Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Unnamed: 0.1;;;;;;;;,Unnamed: 0.1
15922,17444,Jakub Niemczyk,51,72,46,42,54,17,48,73,72,43,46,50,42,36,54,44,45,31,43,37,40,53,68,70,44,50,43,12,45,15,14,18,54,50,53,30,LM,3,3,Right,"178cm / 5'10""",70kg / 154lb,LW,20,Poland,EFL League One,Burton Albion,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jakub-niemczyk/258814,,,,,,,15922
15896,17444,Guo Jiayu,51,50,52,53,51,21,50,22,19,10,9,40,8,7,15,25,12,13,17,22,11,10,35,40,40,16,26,13,15,10,15,16,44,26,53,21,GK,2,1,Right,"185cm / 6'1""",72kg / 159lb,,20,China PR,CSL,Wuhan Three Towns,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/guo-jiayu/261941,50.0,52.0,53.0,50.0,51.0,,15896
15949,17444,Freddy Willcox,51,66,40,50,56,42,45,65,67,54,36,53,33,33,44,45,39,39,59,54,40,53,64,75,48,57,45,38,44,41,43,48,35,55,41,47,CM,3,2,Right,"174cm / 5'9""",66kg / 146lb,,18,England,EFL League Two,Cheltenham Town,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/freddy-willcox/275323,,,,,,,15949
15876,17444,Drew Baiera,51,64,28,33,49,48,47,69,59,44,28,28,25,21,34,38,41,26,30,23,33,52,59,79,52,37,32,50,44,43,51,52,36,62,38,53,RB,2,2,Right,"175cm / 5'9""",63kg / 139lb,,17,United States,MLS,New York City FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/drew-baiera/277302,,,,,,,15876
15919,17444,Brandon Liggett,51,70,41,49,55,43,57,77,64,39,38,54,38,36,42,46,38,36,57,54,43,50,79,83,53,50,53,43,50,37,47,41,57,67,49,64,CM,3,2,Right,"175cm / 5'9""",70kg / 154lb,,18,England,EFL League Two,Cheltenham Town,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brandon-liggett/279855,,,,,,,15919
16046,17535,Wang Junqiang,50,58,27,33,46,48,46,55,60,38,28,23,22,29,36,39,42,32,26,28,30,46,62,77,50,36,32,48,44,44,49,56,31,62,38,52,LB,3,2,Left,"174cm / 5'9""",64kg / 141lb,,21,China PR,CSL,Shanghai Shenhua,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wang-junqiang/275658,,,,,,,16046
16046,17535,Wang Junqiang,50,58,27,33,46,48,46,55,60,38,28,23,22,29,36,39,42,32,26,28,30,46,62,77,50,36,32,48,44,44,49,56,31,62,38,52,LB,3,2,Left,"174cm / 5'9""",64kg / 141lb,,21,China PR,CSL,Shanghai Shenhua,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wang-junqiang/275658,,,,,,,16046
15994,17535,Stiven Jimenez,50,62,34,42,47,46,42,64,61,38,32,39,31,37,32,40,45,29,45,41,39,44,60,65,43,46,43,44,40,46,49,48,32,49,37,48,RB,2,2,Right,"168cm / 5'6""",72kg / 159lb,CDM,17,United States,MLS,FC Cincinnati,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/stiven-jimenez/274542,,,,,,,15994
16032,17535,Ran Weifeng,50,51,50,53,52,24,48,21,28,8,9,40,8,9,10,25,11,9,15,16,13,12,26,35,34,16,32,12,10,8,11,9,45,26,55,23,GK,3,1,Right,"186cm / 6'1""",69kg / 152lb,,22,China PR,CSL,Rongcheng FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ran-weifeng/269480,51.0,50.0,53.0,48.0,52.0,,16032
15966,17535,Mohammed Azhar,50,61,24,32,43,47,49,67,56,46,20,24,23,24,37,31,39,28,31,28,28,44,52,64,45,37,36,47,39,41,52,55,39,56,46,48,RB,2,2,Right,"167cm / 5'6""",65kg / 143lb,,21,India,ISL,Kerala Blasters,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mohammed-azhar/278247,,,,,,,15966
